GTF2IRD2	0.562157	0.882218	0.303287	-1.595138	-0.489594	-0.206644	-0.481797	-0.762280	-0.124945	1.328784	0.910933	-1.317149	0.431207	1.767716	-0.095659	-0.335355	-0.199379	1.464820	-0.570474	0.161597	0.099839	0.560371	0.438731	0.394212	-0.397069	-0.361769	0.833202	0.555271	1.462080	0.972289	1.285488	-0.300581
GTF3A	1.355524	5.023844	2.181070	-7.745624	-2.054564	-1.944369	-4.154746	-4.766209	-1.047024	5.672689	6.140570	-6.593262	3.259656	8.123857	-0.915693	-1.944793	-2.356939	6.823394	-1.578705	-0.215113	0.869974	1.268372	1.927226	-0.503240	-3.316416	-1.717259	3.895164	4.400284	7.512880	5.476700	5.092986	-0.964156
GZF1	0.016660	0.321107	0.245696	-0.663750	-0.249502	-0.155534	-0.214092	-0.410001	-0.082861	0.469434	0.514735	-0.474786	0.199330	0.608009	0.064842	-0.154506	-0.201300	0.652578	-0.108620	0.017105	0.025084	0.173885	0.200008	-0.083689	-0.287933	-0.088295	0.226369	0.226437	0.517260	0.394063	0.399256	-0.144744
HBP1	-0.026644	0.868764	0.665271	-1.389493	-0.763492	-0.297775	-0.528299	-1.266956	0.147626	0.854524	0.945851	-1.162469	0.443325	1.955650	-0.373162	-0.513225	-0.617926	2.228779	-0.700049	0.404774	-0.063071	1.027223	0.291447	-0.330039	-0.722507	-0.347338	0.387772	0.975303	1.748549	1.213281	1.291837	-0.668720
HDX	0.021365	0.129212	0.016090	-0.212380	-0.043250	0.018277	-0.127836	-0.146046	-0.021068	0.134370	0.164820	-0.190984	0.013189	0.187945	-0.068935	-0.109384	-0.117264	0.223916	-0.085628	-0.013571	0.062946	0.045328	0.092301	0.002358	-0.060580	-0.115524	0.009705	0.120368	0.184683	0.160079	0.098038	-0.109406
HES1	0.232571	0.336302	0.201574	-0.696925	-0.313403	-0.132000	-0.182640	-0.408515	-0.051432	0.340561	0.382149	-0.421618	0.209869	0.734311	-0.092400	-0.271633	-0.129829	0.711780	-0.151668	0.100734	0.047318	0.227279	0.001541	0.083356	-0.113801	-0.142961	0.218582	0.157564	0.452372	0.408262	0.535604	-0.150321
HES2	0.361061	0.596513	0.043826	-0.812607	-0.215495	0.013463	-0.625258	-0.563408	-0.049694	0.901079	0.768264	-1.078416	0.315756	1.063066	-0.355487	-0.121869	-0.215089	0.982349	-0.415053	0.098902	0.090292	0.352730	0.452676	0.010305	-0.452069	-0.317217	0.323643	0.585351	1.232907	0.851284	0.754795	0.066968
HEY1	0.054783	0.124101	-0.085754	-0.148927	0.018013	0.057680	-0.099749	0.000283	-0.055731	0.044501	0.080885	-0.065408	-0.112688	0.023971	0.029816	-0.071128	-0.120917	0.050913	0.017379	-0.138838	-0.020128	-0.050385	0.078522	0.020113	0.043365	-0.203524	-0.106958	0.084225	-0.019811	0.079393	-0.056449	-0.152250
HHEX	-0.171853	1.650986	2.938636	-6.744898	-2.894385	-0.059216	-2.354717	-5.950734	-1.096429	3.333791	3.407655	-4.082983	1.858946	5.600685	-1.585047	-2.871248	-0.890292	7.792022	-2.260724	1.604930	0.275192	1.695929	1.433885	-1.250479	-1.972629	-1.770299	1.572757	1.528288	4.787712	5.519554	6.138765	-2.619099
HIC1	0.088295	0.148723	0.006258	-0.260337	-0.059520	-0.041530	-0.151280	-0.142505	-0.037459	0.189788	0.187219	-0.246121	0.064792	0.280225	-0.065507	-0.081585	-0.092235	0.266564	-0.087731	0.016305	0.030037	0.061909	0.092214	0.010932	-0.072717	-0.124526	0.054354	0.142689	0.223796	0.167238	0.168891	-0.025016
HIF1A	0.122612	1.004297	0.667522	-1.762978	-0.751800	-0.265033	-0.678617	-1.322356	0.013555	1.254758	1.008142	-1.393807	0.261977	1.824227	-0.237840	-0.247416	-0.749082	2.121710	-0.697801	0.438965	-0.026558	0.900766	0.597384	-0.216399	-0.812976	-0.509941	0.796087	1.258509	1.950923	1.413692	1.332533	-0.479104
HIF3A	0.100950	0.251917	0.099857	-0.436687	-0.236750	-0.063435	-0.113662	-0.316006	0.082388	0.244787	0.309535	-0.379195	0.126168	0.444317	-0.077844	-0.172402	-0.202120	0.530033	-0.168677	0.103182	0.041957	0.168511	0.068347	0.001688	-0.131761	-0.144937	0.121257	0.197855	0.395396	0.291661	0.329097	-0.101880
HINFP	0.812664	1.672227	1.046466	-2.440844	-0.837807	-0.753432	-0.807200	-1.040592	-0.160815	1.686778	1.361021	-1.392649	1.233143	2.574707	0.299320	-0.184044	-0.679936	2.083186	-0.273136	0.152491	0.034747	0.627482	0.074541	0.167519	-0.985518	-0.648157	1.469059	1.125024	1.828262	1.170672	1.072219	-0.508547
HIVEP1	0.112511	0.550615	0.360761	-1.157490	-0.388860	0.155128	-0.414630	-0.928405	0.015782	0.549583	0.687308	-0.830183	0.365111	0.939666	-0.115696	-0.432260	-0.321273	1.284856	-0.548876	0.390849	0.177119	0.362801	0.630264	-0.106662	-0.470468	-0.343270	0.306785	0.363212	0.901252	0.759004	0.779479	-0.345681
HIVEP2	0.099763	0.276448	0.215250	-0.729147	-0.219277	-0.123901	-0.297400	-0.491732	-0.085361	0.425200	0.501345	-0.570377	0.160469	0.697792	-0.108715	-0.329535	-0.152986	0.711796	-0.171562	0.091697	0.063995	0.194073	0.129787	0.002666	-0.138323	-0.150969	0.152548	0.179647	0.534671	0.462920	0.586190	-0.160378
HIVEP3	0.284069	1.560884	0.727068	-2.207327	-0.774073	-0.321393	-0.799838	-1.525033	-0.327558	1.356533	1.364360	-1.446199	0.499577	2.438160	-0.013113	-0.662482	-0.631593	2.440208	-0.838357	0.367072	0.132531	0.934742	0.808767	-0.267732	-0.744591	-0.297154	0.786132	0.911465	1.951149	1.644132	1.638588	-0.530919
HLF	0.043394	2.241308	2.830813	-5.406042	-3.258939	-0.749882	-1.399782	-5.618893	1.385436	2.011853	2.163058	-3.187505	1.575272	6.111873	-1.487196	-2.719326	-1.835304	8.249325	-3.488937	2.261385	0.729725	2.565084	0.334049	-0.499009	-1.095844	-2.262201	1.165275	1.091408	4.601056	4.484787	4.515224	-2.533662
HLX	0.065900	0.543908	0.168672	-1.136425	-0.402590	-0.151899	-0.566147	-0.771965	-0.123401	0.884050	0.796864	-1.055748	0.479443	1.003436	-0.309831	-0.138230	-0.202180	0.938246	-0.422484	0.025625	0.148500	0.097004	0.581827	-0.016512	-0.582263	-0.352185	0.725533	0.828257	1.160526	1.023628	0.839679	-0.221807
HMBOX1	0.508678	0.967098	0.336401	-2.099587	-0.564199	-0.208861	-0.760538	-1.147339	0.378321	1.266286	1.339099	-1.876987	0.346666	2.428849	0.054227	-0.676172	-0.305330	2.564281	-1.008133	0.169181	-0.041816	1.071667	0.681373	0.494108	-0.316235	-0.339749	0.569688	0.736307	2.386735	1.305384	1.596006	-0.489981
HMG20A	0.015258	1.117767	0.646232	-2.923357	-0.975006	-0.332496	-1.351362	-2.171659	0.361666	1.686089	2.064615	-2.523268	1.217716	2.980085	-0.396015	-1.163779	-0.390522	2.700893	-1.594704	0.387819	0.489860	0.499376	1.589537	0.619083	-0.927869	-0.770147	1.065918	0.947784	2.767039	2.142822	2.059564	-0.834531
HMG20B	1.239836	2.187152	0.685698	-3.093880	-1.028909	-0.277779	-1.950352	-2.085317	0.362223	2.618602	2.444679	-3.419534	0.980998	4.147637	-0.799653	-0.513521	-1.141074	4.223306	-1.352337	0.621917	-0.117597	1.913484	0.980892	0.168612	-1.345141	-1.014330	0.985383	1.963641	4.403346	2.593997	2.580277	-0.203009
HMGA1	2.221998	6.616488	1.891987	-8.779634	-2.278865	-2.338520	-4.791933	-5.216218	-1.590082	6.192225	7.726203	-7.812484	3.918438	10.226516	-0.654876	-3.215168	-2.469107	8.143234	-1.461962	-0.511580	1.252930	1.745020	1.718356	-0.428404	-3.169960	-1.428509	3.624784	3.780751	8.071585	5.692507	6.122909	-0.487085
HMGA2	-0.081777	1.121136	1.144553	-2.179075	-1.386405	-0.077298	-0.810284	-2.336689	0.110746	0.887635	1.063863	-1.239628	0.517077	2.403324	-0.708953	-0.978000	-0.929943	3.210795	-1.134991	0.897321	0.139215	1.074290	0.305092	-0.570920	-0.762663	-0.768370	0.466913	0.837484	1.959783	2.088820	1.778721	-0.971423
HMGB1	23.132151	52.716305	11.207571	-63.629662	-6.633359	-14.308764	-42.035534	-33.432655	-17.122883	51.069023	61.551357	-62.424290	29.890974	73.608223	-4.550983	-20.900894	-15.838058	51.682457	-9.551296	-7.029037	11.234308	10.302287	19.182602	-3.507148	-25.587515	-10.539519	29.742622	31.376574	60.808949	41.692120	41.448875	1.568056
HMGB2	15.237278	26.981096	-0.507396	-25.752048	6.731810	-2.764825	-22.431879	-10.601890	-12.119045	27.396484	30.586872	-29.768526	11.963123	30.393745	-1.042016	-7.452352	-3.526164	13.249223	-5.593991	-5.806359	8.304565	1.737387	15.916276	-0.877825	-13.228341	-3.693702	16.019432	14.844616	26.961143	19.949059	13.269799	4.353518
HMGB3	1.335731	2.262436	0.624855	-2.536745	0.183847	-0.377268	-1.452690	-1.017173	-0.795311	1.991099	2.190439	-1.913077	0.681689	2.911437	0.345911	-0.703707	-0.587579	1.897420	-0.280678	-0.079057	0.409363	0.830437	0.746806	-0.040078	-0.981436	-0.210167	1.214011	0.931028	2.163533	1.394217	1.266644	-0.159734
HMGXB3	0.115689	0.196788	0.108610	-0.363826	-0.081203	-0.062299	-0.196092	-0.234783	-0.061380	0.311427	0.286699	-0.339585	0.084836	0.408587	-0.060999	-0.147655	-0.119841	0.400050	-0.084552	0.039804	0.029151	0.136570	0.090377	-0.004948	-0.105421	-0.112796	0.099567	0.159311	0.334570	0.217550	0.278678	-0.075934
HMGXB4	1.358003	2.552611	0.645325	-2.434167	-0.241059	0.137144	-2.084197	-1.729598	-0.097033	2.103382	2.153477	-2.926739	0.832638	3.264215	-0.872782	-0.416646	-1.133203	3.087377	-0.790520	0.849361	0.173046	1.491098	0.449712	-0.317012	-1.183771	-1.186072	1.122326	1.852493	3.312571	2.013564	1.838915	0.014108
HOPX	1.400637	5.064810	6.670335	-16.736877	-6.674172	-0.464853	-4.430387	-13.962711	-1.987875	8.721889	9.061435	-10.991669	4.274645	14.358275	-1.774381	-7.803294	-3.273790	20.003605	-5.795838	4.601868	1.002333	4.900886	5.303504	-3.051205	-4.647551	-4.173057	3.928985	3.875885	12.624065	11.440246	15.555214	-6.365663
HOXA10	0.201420	1.059569	0.882863	-2.867373	-1.230430	0.440916	-0.317771	-2.211981	0.319366	1.150419	1.370552	-1.779255	0.658918	2.127705	-0.096634	-0.815668	-0.907136	3.345389	-1.516402	1.150334	0.326042	1.293720	1.583668	0.006228	-1.069304	-0.783692	0.876629	0.859624	2.169391	1.423883	2.092488	-1.185938
HOXA4	0.039954	0.139033	0.132890	-0.410634	-0.171014	-0.109379	-0.142765	-0.294647	-0.054562	0.252574	0.273927	-0.317387	0.125957	0.436420	-0.095576	-0.188622	-0.059333	0.442296	-0.104007	0.021685	0.053878	0.115438	0.032275	0.008425	-0.083530	-0.086443	0.112891	0.108051	0.292008	0.281869	0.351314	-0.114232
HOXA5	0.003772	0.531854	0.550863	-1.151211	-0.456351	-0.126826	-0.241570	-0.744884	0.009982	0.585513	0.618494	-0.647358	0.338183	0.976015	0.067936	-0.256425	-0.352624	1.280538	-0.420507	0.316003	0.031150	0.392277	0.431990	-0.175820	-0.464193	-0.265884	0.288915	0.304117	0.789274	0.639383	0.716742	-0.396509
HOXA6	0.223825	0.280048	0.125685	-0.543824	-0.280737	-0.107174	-0.106516	-0.341170	0.017357	0.312079	0.335936	-0.376202	0.147551	0.564158	-0.107876	-0.197401	-0.178793	0.604740	-0.104000	0.131746	0.015666	0.203610	-0.005631	0.000409	-0.171499	-0.157612	0.155094	0.217822	0.427367	0.362569	0.442545	-0.109668
HOXA7	0.185449	0.946736	1.009460	-2.290375	-0.833492	-0.109385	-0.731150	-1.709728	-0.429335	1.341517	1.333591	-1.401593	0.492846	2.108242	-0.061884	-0.860276	-0.585377	2.548336	-0.650357	0.494788	-0.011888	0.841059	0.800663	-0.439570	-0.802199	-0.450963	0.651679	0.773122	1.806108	1.464405	1.861918	-0.767008
HOXA9	0.077990	1.572660	1.415662	-4.063234	-1.742873	0.110013	-1.432115	-3.605855	-0.807724	2.439825	2.526251	-3.027151	1.329998	2.934319	-0.730052	-1.496892	-1.006552	4.594249	-0.918718	0.834830	0.176486	0.815298	1.326848	-1.288261	-1.815403	-1.062600	1.462080	1.991769	3.203177	3.260686	3.522361	-1.299233
HOXB3	0.015226	0.450996	0.426917	-1.363359	-0.594760	-0.256042	-0.268428	-1.118504	-0.278788	0.736123	1.002840	-0.888752	0.243260	1.223139	-0.191421	-0.715028	-0.324892	1.508194	-0.208651	0.186640	0.088092	0.407785	0.203176	-0.318220	-0.487499	-0.170710	0.276029	0.370083	0.949639	1.016892	1.201455	-0.554597
HOXB4	0.071354	0.672831	0.566984	-1.199512	-0.601756	-0.293969	-0.294202	-0.922167	-0.217300	0.736744	0.961544	-0.605444	0.212331	1.383881	-0.055769	-0.520739	-0.444282	1.382848	-0.121604	0.028968	0.012326	0.468038	0.042415	-0.295674	-0.550006	-0.078466	0.413832	0.451854	1.065010	0.922326	0.863987	-0.505014
HOXB5	0.080891	0.237871	0.106508	-0.634088	-0.270172	-0.123171	-0.206718	-0.438134	-0.066640	0.342840	0.438838	-0.471108	0.108772	0.587135	-0.125298	-0.279049	-0.163403	0.590865	-0.099620	0.051510	0.043909	0.141792	0.073681	0.035451	-0.131319	-0.108865	0.152381	0.196187	0.448255	0.446982	0.514456	-0.131837
HOXB6	0.007478	0.461556	0.327326	-0.747842	-0.454972	-0.182597	-0.285373	-0.715115	0.142365	0.364663	0.469990	-0.532787	0.204002	0.922842	-0.225234	-0.302205	-0.403894	1.033129	-0.356302	0.215844	0.058066	0.358885	0.064041	-0.097200	-0.276742	-0.255322	0.242177	0.408596	0.773862	0.671536	0.567747	-0.266303
HOXB7	0.053315	0.273947	0.163846	-0.441868	-0.262748	0.010397	-0.135167	-0.376282	-0.002914	0.230079	0.324021	-0.313154	0.097493	0.435112	-0.069612	-0.182094	-0.204089	0.569200	-0.164031	0.126622	0.044372	0.218222	0.120031	-0.067498	-0.179554	-0.094335	0.124027	0.206290	0.381401	0.349341	0.307919	-0.173410
HSF1	0.222654	0.714839	0.539877	-1.539633	-0.482441	-0.123783	-0.523971	-0.999311	-0.082234	0.898417	0.902284	-0.984460	0.406550	1.441655	0.041945	-0.530664	-0.353059	1.459335	-0.545440	0.352946	0.106798	0.429577	0.690472	0.007956	-0.527766	-0.334644	0.430339	0.385559	1.152678	0.924589	1.001795	-0.389780
HSF2	0.470936	1.081921	0.514466	-1.343499	-0.163038	0.228754	-1.161984	-1.264534	-0.215686	1.119057	1.272381	-1.547422	0.537011	1.577550	-0.609548	-0.551641	-0.516336	1.684878	-0.671557	0.467844	0.411857	0.590738	0.707185	-0.401042	-0.814289	-0.608530	0.453067	0.883749	1.661714	1.229002	1.072862	-0.128107
HSF5	0.044649	0.161391	0.108168	-0.355195	-0.170850	0.025203	-0.123279	-0.274102	-0.028324	0.196507	0.254849	-0.256579	0.067671	0.298226	-0.060791	-0.139561	-0.155926	0.398294	-0.109823	0.113717	0.039797	0.162201	0.135904	-0.027276	-0.163479	-0.097743	0.051991	0.143325	0.256371	0.241154	0.228315	-0.131725
ID1	0.525396	0.771275	0.334968	-1.095133	-0.452799	-0.151149	-0.296995	-0.639425	0.009762	0.680059	0.627085	-0.742534	0.418600	1.273709	-0.099937	-0.305150	-0.321965	1.286259	-0.329483	0.271804	0.067974	0.461388	0.055537	-0.013348	-0.355808	-0.334169	0.414408	0.428739	0.989215	0.681007	0.845842	-0.174185
ID2	1.039255	1.183995	0.444002	-2.981661	0.105022	0.349948	-1.729192	-2.081726	-0.791142	2.529414	2.795573	-3.208652	0.882590	2.535442	-0.598561	-1.428547	-0.336209	2.559649	-0.847004	0.556645	0.572012	0.574622	2.137516	-0.472745	-1.524526	-0.805319	0.615408	1.210168	2.894712	1.997697	2.589685	-0.402846
IKZF1	1.725742	4.668924	1.529651	-8.818097	-1.165692	-1.419296	-4.744115	-4.759707	-2.594681	8.042634	8.053415	-8.709898	4.316926	9.358720	-1.178461	-2.857102	-0.474764	6.523666	-2.547146	-1.097541	1.598392	0.528344	4.649814	-0.209349	-4.045442	-1.584438	4.173398	3.930550	8.542387	6.499228	6.936570	-1.201407
IKZF2	0.049865	0.126442	-0.064504	-0.176966	0.004235	0.034442	-0.117066	-0.042277	-0.049714	0.079212	0.112741	-0.116589	-0.080748	0.082229	0.000851	-0.079686	-0.119178	0.098167	-0.014080	-0.098011	0.001313	-0.021436	0.081225	0.025719	0.021243	-0.180293	-0.066448	0.105212	0.047442	0.101876	-0.002503	-0.130979
IKZF3	0.089040	0.517024	0.254852	-0.867759	-0.314966	-0.138366	-0.479487	-0.655385	0.270042	0.659293	0.594418	-0.927916	0.254428	1.143180	-0.292515	-0.166575	-0.283214	1.076097	-0.617385	0.121024	0.222808	0.439578	0.317861	0.247342	-0.315908	-0.304285	0.469107	0.578345	1.208287	0.738269	0.633603	-0.240293
IKZF4	0.102520	0.588763	0.396749	-1.225484	-0.445418	-0.194754	-0.406123	-0.810769	-0.059157	0.632075	0.688303	-0.810840	0.323034	1.229425	0.032665	-0.438132	-0.306622	1.235248	-0.427342	0.268033	0.056841	0.395053	0.445575	0.008451	-0.352076	-0.261383	0.367648	0.394753	0.935029	0.742915	0.835261	-0.361603
IKZF5	0.380263	0.482475	0.180491	-1.315515	-0.452276	-0.124926	-0.372140	-0.837035	0.166859	0.711435	0.872503	-1.066932	0.370068	1.225273	-0.097810	-0.533023	-0.228722	1.323103	-0.439880	0.293056	0.034715	0.405224	0.409965	0.197864	-0.327097	-0.332974	0.267342	0.345986	1.095202	0.756010	1.017743	-0.250966
IRF1	0.466151	1.846303	0.796036	-3.927228	-1.359817	-0.213570	-2.262939	-3.422279	1.295868	2.794693	3.012726	-4.305034	1.604540	3.060483	-1.461812	-0.607899	-1.591501	4.167591	-1.879811	0.953086	0.296003	0.755226	1.881166	-0.233370	-2.292049	-1.939722	1.885727	3.412922	4.992037	3.674593	2.575744	-0.686251
IRF2	0.159245	0.789440	0.724047	-1.668764	-0.794063	-0.387067	-0.611396	-1.209712	-0.091858	0.887867	0.948117	-1.103944	0.716513	1.912689	-0.231483	-0.734816	-0.316654	1.879330	-0.561721	0.220299	0.044544	0.510238	0.183609	0.054708	-0.332905	-0.377145	0.446180	0.290800	1.245968	1.052005	1.386907	-0.421238
IRF3	0.173935	1.247568	0.648535	-1.835791	-1.024781	-0.224358	-1.087227	-1.615381	0.546943	1.350664	1.281385	-1.851650	1.018925	1.967929	-0.739349	-0.155087	-0.811674	2.294283	-0.793613	0.462626	-0.008737	0.717691	0.470588	-0.021392	-1.109348	-0.801623	0.988336	1.558970	2.331903	1.802966	1.218561	-0.414955
IRF4	0.040737	0.126442	-0.023331	-0.195640	-0.043420	0.026090	-0.115515	-0.091892	-0.063931	0.128496	0.147351	-0.146466	-0.024677	0.128023	-0.007211	-0.058287	-0.099673	0.171087	-0.030654	-0.060646	0.004866	0.024146	0.086894	0.020485	-0.023220	-0.120100	-0.010989	0.099105	0.107173	0.137061	0.056221	-0.107414
IRF5	0.943111	1.887211	0.801803	-3.966825	-1.872640	0.218711	-1.524119	-3.273062	-0.638101	4.194106	2.630169	-3.644491	0.843568	3.686369	-1.935959	-0.763949	-1.212089	4.085405	-1.281794	0.890805	-0.005240	1.008485	1.497113	-0.661312	-2.317102	-1.328001	1.814720	2.507116	4.619927	4.273077	4.421701	-0.601524
IRF6	0.055295	0.162126	0.043552	-0.296682	-0.077254	0.001255	-0.142917	-0.182609	-0.060163	0.181269	0.204118	-0.228002	0.049502	0.278815	-0.060244	-0.118648	-0.124143	0.302020	-0.084730	0.015791	0.047678	0.077454	0.105899	0.010246	-0.075120	-0.111055	0.050950	0.116415	0.224503	0.176675	0.186985	-0.084682
IRF8	3.506332	4.079854	-3.168723	-2.313220	6.329001	0.267704	-8.145480	1.303436	-3.597495	9.852418	7.206545	-10.216184	2.553068	8.377643	-2.722403	0.640424	3.463424	2.685428	-4.108277	-4.526992	2.282248	-0.181859	7.319013	-0.331163	-2.695101	-3.190752	1.847308	4.477885	8.467023	4.357920	2.006394	4.115189
IRF9	0.036045	0.308797	0.214801	-0.563159	-0.249769	-0.194425	-0.198237	-0.413908	-0.044372	0.416858	0.428554	-0.468922	0.216657	0.773760	-0.101777	-0.214989	-0.136296	0.743005	-0.197004	0.017918	0.043226	0.260905	0.089866	-0.077146	-0.236042	-0.091468	0.182257	0.263484	0.604001	0.451670	0.525009	-0.172500
JARID2	0.948586	3.085620	2.170032	-5.411779	-1.881953	-1.606035	-2.355536	-2.321473	0.293696	3.877247	2.592125	-3.960535	2.072846	5.867017	0.021533	0.672547	-1.944250	5.170543	-1.250082	0.398866	-0.307266	2.215937	0.918090	1.104039	-2.322521	-1.904335	3.920239	3.907331	5.408751	2.960834	2.600849	-1.349814
JAZF1	0.043874	0.110666	-0.037894	-0.201418	-0.019030	0.025021	-0.123031	-0.071271	-0.069482	0.103781	0.139727	-0.137418	-0.040182	0.111316	-0.017011	-0.092097	-0.090474	0.133559	-0.020448	-0.074809	0.014096	-0.009299	0.083982	0.018339	0.000234	-0.150054	-0.039293	0.088880	0.070549	0.122467	0.047079	-0.118281
JDP2	0.129528	0.379778	0.274511	-0.643306	-0.207242	-0.034195	-0.331476	-0.475237	-0.059015	0.445335	0.453837	-0.508421	0.273211	0.630051	-0.094703	-0.166042	-0.200999	0.686431	-0.190461	0.109255	0.101128	0.196152	0.187606	-0.065553	-0.302095	-0.199072	0.296888	0.306299	0.570064	0.438303	0.398626	-0.140725
JUN	0.951939	7.247699	7.425119	-18.842966	-9.980093	-4.558977	-4.405342	-17.346041	7.659523	6.030295	6.637866	-11.095125	4.558438	22.231155	-4.604353	-7.742013	-7.468956	25.921421	-12.220081	6.786304	3.740303	6.832079	0.813453	1.316496	-3.917985	-8.820594	5.687850	4.534944	18.035946	15.435406	13.754625	-8.578747
JUNB	1.306573	2.272593	1.671867	-4.025804	-1.919567	-1.008891	-1.626795	-2.581526	2.118484	1.590962	1.965116	-2.850857	1.996914	5.082469	-0.703081	-1.193944	-1.444808	5.226965	-2.047815	1.242731	0.019753	1.838213	-0.090793	1.107849	-0.959781	-1.910197	1.135289	1.425045	4.079794	2.320318	2.238134	-0.859482
JUND	4.966019	14.767000	13.276644	-31.948498	-14.499599	-5.570686	-10.341217	-26.551281	3.367039	14.422431	17.351402	-21.697668	10.572372	35.107220	-5.387746	-13.824343	-9.202789	43.104336	-14.084150	7.783871	3.791770	11.715853	2.790831	-1.936419	-6.948138	-10.157739	9.371429	8.391054	29.195721	22.539902	27.717493	-11.067421
KHSRP	1.505906	5.674189	1.276524	-6.370248	-1.231020	-1.856847	-4.425137	-3.968781	-0.862738	4.653103	6.091822	-6.058517	3.032224	7.500910	-0.772371	-1.921446	-2.139497	5.477915	-1.261731	-0.830896	1.435129	0.956199	1.282198	-0.271000	-2.650611	-1.041672	3.376019	3.585630	6.493456	4.859417	3.473245	0.016548
KIAA1549	0.132255	0.443285	0.455761	-1.428458	-0.441348	-0.347248	-0.408583	-0.904221	-0.339143	0.944817	1.164629	-0.973792	0.333802	1.340317	-0.030503	-0.685323	-0.228148	1.285663	-0.008731	-0.080620	0.041014	0.252339	0.210383	-0.172448	-0.453257	-0.102838	0.313240	0.258708	0.950242	0.850351	1.136134	-0.339890
KLF1	0.133426	0.250303	0.063032	-0.340870	-0.086194	-0.012853	-0.242159	-0.251999	-0.053022	0.322919	0.304354	-0.394429	0.125034	0.406779	-0.094362	-0.106393	-0.119985	0.407071	-0.130742	0.059030	0.044243	0.132595	0.153230	-0.035389	-0.150945	-0.138699	0.117010	0.204616	0.398712	0.266876	0.267313	-0.008013
KLF10	0.342788	2.707768	3.445021	-9.204649	-3.515260	-0.434535	-2.637515	-7.464940	-1.866258	6.236211	5.552783	-6.833023	1.839044	6.583029	-1.254904	-3.217247	-2.985955	9.606974	-1.912662	2.732903	-0.483915	2.375458	3.668700	-2.924143	-4.143425	-2.781851	2.545196	4.808676	7.310106	6.524014	8.482678	-2.981061
KLF11	0.493304	0.831049	0.673019	-2.105904	-0.901777	-0.373364	-0.356146	-1.559344	-0.242161	1.032683	1.668420	-1.379298	0.475843	1.982280	0.055274	-1.224729	-0.533454	2.462708	-0.221154	0.207546	0.128428	0.635720	0.229697	-0.382858	-0.574107	-0.236147	0.331843	0.372384	1.478761	1.180686	1.704980	-0.662814
KLF12	0.039668	0.406860	0.174413	-0.941201	-0.386971	-0.218200	-0.300247	-0.673864	-0.088927	0.678111	0.705939	-0.727091	0.222012	0.743698	-0.101199	-0.227514	-0.332681	0.808288	-0.126301	0.064118	0.037973	0.130447	0.242860	-0.142789	-0.453786	-0.214274	0.424486	0.558090	0.795988	0.737595	0.654650	-0.200508
KLF13	0.199862	1.508079	0.654855	-2.917382	-0.741929	-0.243692	-1.932097	-2.541625	0.382158	2.364132	2.626330	-3.351114	0.912606	2.712827	-0.959564	-0.821520	-1.253530	3.343369	-1.438083	0.301924	0.478021	0.741532	1.640796	-0.525373	-1.645204	-1.044760	1.139314	2.448572	3.948052	2.842527	2.092402	-0.401540
KLF16	0.384552	1.067577	0.274528	-1.525244	-0.406325	-0.323695	-0.720943	-0.771860	-0.150389	1.125678	1.052097	-1.313776	0.473167	1.707276	0.012055	-0.266289	-0.349495	1.429734	-0.556198	0.075417	0.169224	0.456654	0.562774	0.103937	-0.487111	-0.366890	0.766831	0.807313	1.495926	1.065531	0.961859	-0.135774
KLF2	0.684044	1.129406	0.998940	-3.424520	-1.742860	-0.623200	-0.051261	-2.912851	2.572712	0.940426	1.231225	-2.278501	0.993425	4.123082	-0.907941	-1.387890	-1.301063	5.168514	-2.899403	1.281861	1.327369	1.788072	-0.002138	1.200565	-0.606528	-1.759410	1.481236	0.694190	3.605973	2.250744	2.497856	-1.869752
KLF3	0.195155	1.675644	1.071234	-3.028509	-1.193106	-0.316240	-1.171893	-2.169931	0.401559	1.543624	1.679057	-2.293657	1.021559	3.298942	-0.055434	-0.817759	-0.914467	3.400611	-1.562932	0.852127	0.294512	1.451526	1.345560	0.444958	-1.085544	-0.856858	1.281969	1.509650	2.798538	1.839451	1.851706	-1.049901
KLF4	0.091635	1.586901	1.640114	-3.876920	-1.852358	-0.859692	-1.034817	-3.105783	1.894880	1.567944	1.667428	-2.400760	1.174833	4.955107	-0.919303	-1.064073	-1.411097	4.798039	-2.854639	1.055888	0.910777	1.909154	0.506761	1.443260	-1.018566	-1.598424	1.923992	1.158809	4.065565	2.647852	2.570146	-1.877642
KLF6	7.752317	22.274229	14.240005	-48.193581	-16.087236	-7.222935	-18.178152	-33.292503	-6.052738	30.590351	31.544313	-36.532936	16.058962	45.628487	-4.632861	-16.661663	-11.774980	48.625061	-12.694947	5.412947	3.232744	9.670732	13.318064	-4.630303	-16.422716	-11.236474	17.956997	19.857910	42.549500	32.840458	39.860813	-11.610006
KLF7	-0.002401	1.676405	0.637625	-2.783374	-1.525128	-0.619944	-1.154080	-2.482053	0.669584	1.439489	1.796775	-2.283668	0.686134	2.647545	-0.732961	-0.525634	-1.443277	3.319307	-1.146919	0.487965	0.122198	0.781626	0.494391	-0.478298	-1.133727	-1.031510	1.197033	2.030434	3.082713	2.790758	1.888178	-0.593499
